x
-1 1
1 -0.045049709187099 0.04062455886234
2 -0.382439024390244 0.703576678098971
3 -0.540816326530612 0.395348837209302
4 -1 1
5 -1 8
6 -1 2.1875
7 -0.277110551291816 0.148685284378195
8 -0.308910891089109 0.311256507166798
9 -0.346153846153846 0.271186440677966
10 -0.586206896551724 1.071428571428572
11 -1 2
12 -1 1.625
13 -0.358574610244989 0.411764705882353
14 -0.238651994497937 0.190966719492868
15 -0.440191387559809 0.287958115183246
16 -0.76 1.035714285714286
17 -1 0.909090909090909
18 -1 2
19 -0.374468085106383 0.297805642633229
20 -0.471830985915493 0.230142030510258
21 -0.418502202643172 0.415094339622641
22 -1 0.815789473684211
23 -1 1.4
24 -1 5
25 -0.675675675675676 0.392857142857143
26 -0.653846153846154 0.216216216216216
27 -0.480446927374302 0.296943231441048
28 -1 0.466666666666667
29 -1 1.100000000000001
30 -1 2
31 -0.175170751305745 0.201324104724646
32 -0.418204566781357 0.105740866802814
33 -0.240066225165563 0.370558375634518
34 -0.351758793969849 0.16
35 -0.583941605839416 0.154531946508173
36 -0.248847926267281 0.412371134020619
37 -0.03376972499807 0.050522269545141
38 -0.437802907915993 0.17539785920598
39 -0.420499342969777 0.256480218281037
40 -0.420289855072464 0.346041055718475
41 -0.65 0.442857142857143
42 -1 0.551724137931034
43 -0.442243513833567 0.165021078322609
44 -0.299285714285714 0.334279485566301
45 -0.339582217461168 0.119829787234043
46 -0.37125748502994 0.13622754491018
47 -0.585106382978723 0.275720164609054
48 -0.498392282958199 0.875
49 -0.399578651685393 0.181818181818182
50 -0.375634517766497 0.127530140471187
51 -0.242236024844721 1.546979865771812
52 -0.383561643835617 0.350951374207188
53 -0.6842105263157891 0.392857142857143
54 -0.4 0.739130434782609
55 -0.450980392156863 0.239130434782609
56 -0.571428571428571 0.1620294599018
57 -0.416666666666667 0.226628895184136
58 -0.442857142857143 0.655172413793103
59 -0.6 0.269968051118211
60 -0.294117647058824 1
61 -0.625 0.697802197802198
62 -0.785714285714286 0.139190952588082
63 -0.632075471698113 0.914893617021276
64 -0.657142857142857 0.293286219081272
65 -1 0.677966101694915
66 -1 1
67 -0.581967213114754 1.15
68 -0.6521739130434781 0.414285714285714
69 -0.465753424657534 0.6216216216216211
70 -0.482758620689655 0.522842639593909
71 -1 0.290102389078499
72 -0.041154641007978 0.046382309201026
